Epoch,Train Loss,Train F1,Validation Loss,Validation F1
142,0.6276576479259862,"tensor([0.9923, 0.9942, 0.9911, 0.9889, 0.9912, 0.9910, 0.9917, 0.0000, 0.9926,
        0.9915, 0.9900, 0.9920, 0.9940, 0.9883, 0.9910, 0.0000, 0.9938, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.5616724699446298,"tensor([0.7730, 0.4211, 0.6494, 0.6628, 0.7361, 0.7327, 0.7030, 0.0000, 0.6889,
        0.8264, 0.6479, 0.6304, 0.8785, 0.4490, 0.4681, 0.0000, 0.7852, 0.0000,
        0.9057, 0.0000], dtype=torch.float64)"
143,0.6255063951583751,"tensor([0.9928, 0.9827, 0.9881, 0.9891, 0.9950, 0.9893, 0.9941, 0.0000, 0.9947,
        0.9943, 0.9921, 0.9946, 0.9905, 0.9870, 0.9898, 0.0000, 0.9927, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.569491685787065,"tensor([0.7537, 0.3333, 0.6098, 0.6527, 0.7308, 0.7543, 0.6829, 0.0000, 0.7115,
        0.8160, 0.6234, 0.6170, 0.9000, 0.4706, 0.4444, 0.0000, 0.7969, 0.0000,
        0.8276, 0.0000], dtype=torch.float64)"
144,0.6265022409177172,"tensor([0.9930, 0.9943, 0.9851, 0.9901, 0.9912, 0.9910, 0.9907, 0.0000, 0.9968,
        0.9943, 0.9893, 0.9936, 0.9946, 0.9896, 0.9898, 0.0000, 0.9927, 0.0000,
        0.9903, 0.0000], dtype=torch.float64)",1.6258498503552286,"tensor([0.7467, 0.1053, 0.6301, 0.6686, 0.7413, 0.7473, 0.6957, 0.0000, 0.6593,
        0.8050, 0.6027, 0.6154, 0.8649, 0.3966, 0.4706, 0.0000, 0.7591, 0.0000,
        0.8205, 0.0000], dtype=torch.float64)"
145,0.6278935038097013,"tensor([0.9917, 0.9923, 0.9881, 0.9901, 0.9946, 0.9930, 0.9917, 0.0000, 0.9931,
        0.9924, 0.9843, 0.9888, 0.9941, 0.9838, 0.9936, 0.0000, 0.9887, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.5170148830969357,"tensor([0.7803, 0.3333, 0.6829, 0.7186, 0.7470, 0.7598, 0.6829, 0.0000, 0.6813,
        0.8523, 0.5974, 0.5905, 0.8393, 0.3182, 0.5417, 0.0000, 0.8217, 0.0000,
        0.8596, 0.0000], dtype=torch.float64)"
146,0.6277800547026795,"tensor([0.9920, 0.9962, 0.9881, 0.9908, 0.9893, 0.9884, 0.9893, 0.0000, 0.9894,
        0.9911, 0.9936, 0.9930, 0.9970, 0.9922, 0.9924, 0.0000, 0.9945, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.564702895081159,"tensor([0.7846, 0.3158, 0.6304, 0.6584, 0.7625, 0.7914, 0.6405, 0.0000, 0.7071,
        0.8190, 0.5859, 0.6019, 0.8824, 0.4884, 0.5333, 0.0000, 0.7143, 0.0000,
        0.8496, 0.0000], dtype=torch.float64)"
147,0.6206020048235507,"tensor([0.9958, 0.9884, 0.9931, 0.9921, 0.9946, 0.9915, 0.9931, 0.0000, 0.9957,
        0.9933, 0.9929, 0.9968, 0.9958, 0.9941, 0.9936, 0.0000, 0.9949, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6421545331146339,"tensor([0.7431, 0.2105, 0.5556, 0.6391, 0.7821, 0.7347, 0.6835, 0.0000, 0.6931,
        0.7967, 0.5429, 0.6593, 0.8393, 0.3951, 0.4545, 0.0000, 0.8095, 0.0000,
        0.8704, 0.0000], dtype=torch.float64)"
148,0.6315272729711716,"tensor([0.9936, 0.9905, 0.9846, 0.9883, 0.9920, 0.9904, 0.9896, 0.0000, 0.9894,
        0.9906, 0.9836, 0.9920, 0.9928, 0.9850, 0.9898, 0.0000, 0.9861, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5714253545964805,"tensor([0.7773, 0.3000, 0.5432, 0.6261, 0.7821, 0.7784, 0.6581, 0.0000, 0.7333,
        0.8270, 0.5823, 0.5981, 0.8911, 0.4528, 0.5385, 0.0000, 0.7714, 0.0000,
        0.8197, 0.0000], dtype=torch.float64)"
149,0.6330272193134066,"tensor([0.9907, 0.9962, 0.9866, 0.9848, 0.9931, 0.9876, 0.9883, 0.0000, 0.9878,
        0.9908, 0.9943, 0.9903, 0.9935, 0.9890, 0.9860, 0.0000, 0.9890, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.6045370256244944,"tensor([0.7580, 0.1429, 0.5542, 0.6407, 0.7027, 0.7797, 0.6790, 0.0000, 0.6667,
        0.8205, 0.6000, 0.5849, 0.8738, 0.3871, 0.4889, 0.0000, 0.7538, 0.0000,
        0.8174, 0.0000], dtype=torch.float64)"
150,0.6276924195698341,"tensor([0.9927, 0.9923, 0.9861, 0.9884, 0.9920, 0.9910, 0.9934, 0.0000, 0.9915,
        0.9917, 0.9929, 0.9947, 0.9905, 0.9896, 0.9898, 0.0000, 0.9898, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.5995506113786913,"tensor([0.7435, 0.1250, 0.6486, 0.6727, 0.7297, 0.7459, 0.6748, 0.0000, 0.6353,
        0.7935, 0.5915, 0.5918, 0.8785, 0.4318, 0.4615, 0.0000, 0.7910, 0.0000,
        0.8070, 0.0000], dtype=torch.float64)"
151,0.6287830048207266,"tensor([0.9941, 0.9904, 0.9856, 0.9870, 0.9904, 0.9898, 0.9914, 0.0000, 0.9910,
        0.9901, 0.9915, 0.9872, 0.9905, 0.9896, 0.9860, 0.0000, 0.9930, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.6196268322398362,"tensor([0.7873, 0.2000, 0.6053, 0.6132, 0.7260, 0.7273, 0.7101, 0.0000, 0.6813,
        0.7803, 0.6027, 0.5743, 0.8952, 0.3820, 0.4615, 0.0000, 0.8189, 0.0000,
        0.8167, 0.0000], dtype=torch.float64)"
152,0.6236709995312005,"tensor([0.9935, 0.9847, 0.9886, 0.9917, 0.9939, 0.9910, 0.9883, 0.0000, 0.9925,
        0.9940, 0.9922, 0.9925, 0.9958, 0.9857, 0.9847, 0.0000, 0.9945, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.621264806457322,"tensor([0.7413, 0.3333, 0.6000, 0.6478, 0.6757, 0.7234, 0.7170, 0.0000, 0.6170,
        0.8417, 0.5897, 0.5843, 0.8704, 0.4151, 0.4651, 0.0000, 0.8205, 0.0000,
        0.7903, 0.0000], dtype=torch.float64)"
153,0.6281733537656454,"tensor([0.9917, 0.9826, 0.9896, 0.9896, 0.9939, 0.9882, 0.9896, 0.0000, 0.9888,
        0.9940, 0.9907, 0.9904, 0.9976, 0.9818, 0.9949, 0.0000, 0.9879, 0.0000,
        0.9903, 0.0000], dtype=torch.float64)",1.584328068112864,"tensor([0.7643, 0.2857, 0.5570, 0.6431, 0.7632, 0.7340, 0.7273, 0.0000, 0.6591,
        0.7950, 0.5763, 0.5769, 0.8462, 0.4381, 0.5532, 0.0000, 0.7969, 0.0000,
        0.8762, 0.0000], dtype=torch.float64)"
154,0.6221000537283674,"tensor([0.9941, 0.9942, 0.9935, 0.9908, 0.9962, 0.9941, 0.9945, 0.0000, 0.9963,
        0.9947, 0.9858, 0.9941, 0.9946, 0.9915, 0.9885, 0.0000, 0.9905, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.6374424807847896,"tensor([0.7761, 0.2000, 0.4952, 0.6300, 0.7619, 0.7243, 0.6629, 0.0000, 0.6598,
        0.7675, 0.5588, 0.5870, 0.8846, 0.3765, 0.6383, 0.0000, 0.8475, 0.0000,
        0.8496, 0.0000], dtype=torch.float64)"
155,0.6237044032550495,"tensor([0.9945, 0.9846, 0.9906, 0.9893, 0.9954, 0.9882, 0.9941, 0.0000, 0.9926,
        0.9952, 0.9871, 0.9920, 0.9935, 0.9889, 0.9872, 0.0000, 0.9919, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.62698482772679,"tensor([0.7630, 0.2353, 0.5789, 0.6400, 0.7607, 0.7187, 0.6626, 0.0000, 0.7216,
        0.8220, 0.5517, 0.6977, 0.8205, 0.4242, 0.5417, 0.0000, 0.8125, 0.0000,
        0.7899, 0.0000], dtype=torch.float64)"
156,0.6279413810096697,"tensor([0.9933, 0.9962, 0.9866, 0.9914, 0.9908, 0.9884, 0.9914, 0.0000, 0.9925,
        0.9906, 0.9915, 0.9936, 0.9923, 0.9870, 0.9962, 0.0000, 0.9912, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.6343024293967434,"tensor([0.7586, 0.3333, 0.6024, 0.6229, 0.7582, 0.7282, 0.6584, 0.0000, 0.6735,
        0.8067, 0.6216, 0.6105, 0.8824, 0.4694, 0.5600, 0.0000, 0.7717, 0.0000,
        0.8333, 0.0000], dtype=torch.float64)"
157,0.6255804834705843,"tensor([0.9928, 0.9904, 0.9851, 0.9903, 0.9954, 0.9944, 0.9927, 0.0000, 0.9920,
        0.9913, 0.9922, 0.9915, 0.9952, 0.9877, 0.9898, 0.0000, 0.9908, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6134346279897351,"tensor([0.7444, 0.2667, 0.5476, 0.6863, 0.6879, 0.7047, 0.6795, 0.0000, 0.6792,
        0.8046, 0.5152, 0.5778, 0.8952, 0.4583, 0.4889, 0.0000, 0.7826, 0.0000,
        0.8421, 0.0000], dtype=torch.float64)"
158,0.6253286979378474,"tensor([0.9933, 0.9847, 0.9881, 0.9894, 0.9893, 0.9901, 0.9931, 0.0000, 0.9904,
        0.9931, 0.9921, 0.9904, 0.9929, 0.9896, 0.9924, 0.0000, 0.9960, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.6145491615468244,"tensor([0.7366, 0.1429, 0.5287, 0.6730, 0.7044, 0.7347, 0.6846, 0.0000, 0.6667,
        0.8347, 0.5610, 0.6190, 0.8364, 0.3774, 0.4681, 0.0000, 0.7970, 0.0000,
        0.8440, 0.0000], dtype=torch.float64)"
159,0.62464782678991,"tensor([0.9931, 0.9885, 0.9931, 0.9911, 0.9935, 0.9901, 0.9917, 0.0000, 0.9899,
        0.9922, 0.9914, 0.9925, 0.9917, 0.9922, 0.9936, 0.0000, 0.9883, 0.0000,
        0.9852, 0.0000], dtype=torch.float64)",1.607549179719104,"tensor([0.7459, 0.1250, 0.5275, 0.6603, 0.7248, 0.7411, 0.6420, 0.0000, 0.7010,
        0.8319, 0.5435, 0.5918, 0.8776, 0.4444, 0.5000, 0.0000, 0.7559, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
160,0.6252469757495143,"tensor([0.9933, 0.9923, 0.9896, 0.9929, 0.9946, 0.9898, 0.9948, 0.0000, 0.9899,
        0.9950, 0.9900, 0.9893, 0.9958, 0.9896, 0.9898, 0.0000, 0.9894, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.5947387102738166,"tensor([0.7551, 0.2500, 0.5581, 0.6771, 0.6786, 0.7869, 0.6795, 0.0000, 0.6735,
        0.8211, 0.5246, 0.5263, 0.8515, 0.4286, 0.5185, 0.0000, 0.8346, 0.0000,
        0.8319, 0.0000], dtype=torch.float64)"
161,0.6259675607038769,"tensor([0.9951, 0.9846, 0.9901, 0.9891, 0.9916, 0.9918, 0.9914, 0.0000, 0.9936,
        0.9934, 0.9900, 0.9909, 0.9940, 0.9890, 0.9923, 0.0000, 0.9905, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.6468218460823725,"tensor([0.7397, 0.3077, 0.5783, 0.6291, 0.6879, 0.7527, 0.6550, 0.0000, 0.6327,
        0.8155, 0.5937, 0.6275, 0.8519, 0.4792, 0.4390, 0.0000, 0.7429, 0.0000,
        0.8519, 0.0000], dtype=torch.float64)"
162,0.6260337062548009,"tensor([0.9941, 0.9885, 0.9896, 0.9886, 0.9908, 0.9876, 0.9928, 0.0000, 0.9931,
        0.9917, 0.9936, 0.9909, 0.9976, 0.9928, 0.9898, 0.0000, 0.9894, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.6383076393102751,"tensor([0.7443, 0.3000, 0.5814, 0.6494, 0.7190, 0.7009, 0.6323, 0.0000, 0.6947,
        0.8226, 0.6250, 0.5618, 0.8846, 0.4444, 0.4390, 0.0000, 0.7903, 0.0000,
        0.8246, 0.0000], dtype=torch.float64)"
163,0.6216829263815462,"tensor([0.9938, 0.9846, 0.9911, 0.9919, 0.9958, 0.9921, 0.9931, 0.0000, 0.9952,
        0.9938, 0.9921, 0.9930, 0.9899, 0.9896, 0.9949, 0.0000, 0.9912, 0.0000,
        0.9963, 0.0000], dtype=torch.float64)",1.6059595990721076,"tensor([0.7703, 0.4444, 0.6234, 0.6388, 0.7320, 0.6900, 0.6748, 0.0000, 0.6392,
        0.8157, 0.5846, 0.6098, 0.8932, 0.4096, 0.3810, 0.0000, 0.7536, 0.0000,
        0.8889, 0.0000], dtype=torch.float64)"
164,0.6246272197370205,"tensor([0.9939, 0.9847, 0.9916, 0.9909, 0.9947, 0.9913, 0.9945, 0.0000, 0.9925,
        0.9950, 0.9943, 0.9925, 0.9935, 0.9870, 0.9923, 0.0000, 0.9901, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6631995142470672,"tensor([0.7624, 0.3636, 0.5361, 0.6331, 0.7211, 0.7059, 0.6667, 0.0000, 0.6744,
        0.8120, 0.6098, 0.5517, 0.8431, 0.4944, 0.4400, 0.0000, 0.7338, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
165,0.624797944978198,"tensor([0.9955, 0.9846, 0.9896, 0.9906, 0.9908, 0.9946, 0.9927, 0.0000, 0.9941,
        0.9933, 0.9943, 0.9893, 0.9952, 0.9870, 0.9911, 0.0000, 0.9916, 0.0000,
        0.9919, 0.0000], dtype=torch.float64)",1.6953674118881472,"tensor([0.7481, 0.1111, 0.4848, 0.6462, 0.7134, 0.7614, 0.6667, 0.0000, 0.6182,
        0.8033, 0.5152, 0.5536, 0.8932, 0.4330, 0.4444, 0.0000, 0.8000, 0.0000,
        0.8660, 0.0000], dtype=torch.float64)"
166,0.6262753427036736,"tensor([0.9935, 0.9828, 0.9871, 0.9898, 0.9943, 0.9924, 0.9914, 0.0000, 0.9867,
        0.9924, 0.9900, 0.9920, 0.9917, 0.9870, 0.9962, 0.0000, 0.9886, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.649490307064118,"tensor([0.7405, 0.3200, 0.6118, 0.6431, 0.7310, 0.7187, 0.6747, 0.0000, 0.6042,
        0.8170, 0.5000, 0.6383, 0.7385, 0.4828, 0.3913, 0.0000, 0.8346, 0.0000,
        0.8182, 0.0000], dtype=torch.float64)"
167,0.623119286507049,"tensor([0.9955, 0.9904, 0.9901, 0.9903, 0.9966, 0.9915, 0.9941, 0.0000, 0.9968,
        0.9940, 0.9929, 0.9877, 0.9964, 0.9883, 0.9911, 0.0000, 0.9941, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6351852663898159,"tensor([0.7577, 0.2667, 0.5833, 0.6444, 0.7018, 0.7385, 0.6267, 0.0000, 0.6170,
        0.8117, 0.5507, 0.6263, 0.8496, 0.4779, 0.3529, 0.0000, 0.7231, 0.0000,
        0.8393, 0.0000], dtype=torch.float64)"
168,0.6261448607863405,"tensor([0.9925, 0.9846, 0.9876, 0.9878, 0.9935, 0.9898, 0.9893, 0.0000, 0.9936,
        0.9934, 0.9922, 0.9888, 0.9982, 0.9850, 0.9937, 0.0000, 0.9890, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6206530722213794,"tensor([0.7652, 0.3810, 0.5412, 0.6605, 0.7229, 0.7090, 0.6467, 0.0000, 0.6346,
        0.8452, 0.5882, 0.6263, 0.9038, 0.4270, 0.5238, 0.0000, 0.7368, 0.0000,
        0.8421, 0.0000], dtype=torch.float64)"
169,0.6250089576696715,"tensor([0.9925, 1.0000, 0.9901, 0.9914, 0.9935, 0.9918, 0.9948, 0.0000, 0.9926,
        0.9940, 0.9943, 0.9936, 0.9935, 0.9896, 0.9872, 0.0000, 0.9905, 0.0000,
        0.9851, 0.0000], dtype=torch.float64)",1.6080503988420307,"tensor([0.7626, 0.3333, 0.6098, 0.6427, 0.7467, 0.7500, 0.6667, 0.0000, 0.6250,
        0.8465, 0.5405, 0.6526, 0.8738, 0.5347, 0.4889, 0.0000, 0.7846, 0.0000,
        0.8440, 0.0000], dtype=torch.float64)"
170,0.6243158193681939,"tensor([0.9933, 0.9981, 0.9861, 0.9886, 0.9939, 0.9878, 0.9927, 0.0000, 0.9926,
        0.9931, 0.9936, 0.9920, 0.9934, 0.9890, 0.9987, 0.0000, 0.9941, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.5922355775308454,"tensor([0.7381, 0.4000, 0.6500, 0.6606, 0.6980, 0.7182, 0.6584, 0.0000, 0.6517,
        0.8421, 0.5897, 0.6526, 0.8654, 0.5102, 0.4490, 0.0000, 0.7463, 0.0000,
        0.8909, 0.0000], dtype=torch.float64)"
171,0.6228025027111291,"tensor([0.9931, 0.9847, 0.9881, 0.9916, 0.9973, 0.9946, 0.9938, 0.0000, 0.9963,
        0.9890, 0.9907, 0.9936, 0.9934, 0.9922, 0.9923, 0.0000, 0.9919, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6087317605620448,"tensor([0.7579, 0.2727, 0.5957, 0.6537, 0.7547, 0.7527, 0.6500, 0.0000, 0.6170,
        0.7983, 0.5789, 0.5686, 0.8846, 0.4051, 0.5366, 0.0000, 0.8271, 0.0000,
        0.8545, 0.0000], dtype=torch.float64)"
172,0.6220260536690615,"tensor([0.9948, 0.9962, 0.9911, 0.9936, 0.9923, 0.9924, 0.9934, 0.0000, 0.9915,
        0.9952, 0.9893, 0.9898, 0.9934, 0.9870, 0.9962, 0.0000, 0.9912, 0.0000,
        0.9978, 0.0000], dtype=torch.float64)",1.6089575313827367,"tensor([0.7687, 0.4000, 0.6022, 0.6433, 0.6864, 0.7604, 0.7081, 0.0000, 0.6506,
        0.7984, 0.5556, 0.5495, 0.8519, 0.4952, 0.5714, 0.0000, 0.8030, 0.0000,
        0.9057, 0.0000], dtype=torch.float64)"
173,0.6233769408578465,"tensor([0.9941, 0.9943, 0.9916, 0.9894, 0.9924, 0.9915, 0.9928, 0.0000, 0.9915,
        0.9933, 0.9943, 0.9925, 0.9958, 0.9883, 0.9873, 0.0000, 0.9930, 0.0000,
        0.9963, 0.0000], dtype=torch.float64)",1.641043851290706,"tensor([0.7669, 0.3529, 0.6154, 0.6330, 0.7261, 0.7176, 0.6835, 0.0000, 0.6591,
        0.8163, 0.5870, 0.5849, 0.8522, 0.5094, 0.5116, 0.0000, 0.7389, 0.0000,
        0.8288, 0.0000], dtype=torch.float64)"
174,0.627506382449957,"tensor([0.9922, 0.9923, 0.9896, 0.9899, 0.9939, 0.9881, 0.9910, 0.0000, 0.9926,
        0.9927, 0.9886, 0.9936, 0.9875, 0.9909, 0.9885, 0.0000, 0.9923, 0.0000,
        0.9874, 0.0000], dtype=torch.float64)",1.5566368720292274,"tensor([0.7701, 0.2500, 0.6667, 0.6708, 0.7195, 0.7553, 0.7248, 0.0000, 0.6596,
        0.8279, 0.5823, 0.6522, 0.8738, 0.5102, 0.5000, 0.0000, 0.7600, 0.0000,
        0.8496, 0.0000], dtype=torch.float64)"
175,0.6204378102972076,"tensor([0.9931, 0.9962, 0.9941, 0.9903, 0.9939, 0.9938, 0.9934, 0.0000, 0.9899,
        0.9947, 0.9914, 0.9930, 0.9952, 0.9928, 0.9936, 0.0000, 0.9949, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.618384105102144,"tensor([0.7692, 0.3636, 0.6000, 0.6353, 0.7108, 0.7598, 0.6667, 0.0000, 0.6383,
        0.8354, 0.5316, 0.5532, 0.8704, 0.4494, 0.5957, 0.0000, 0.7846, 0.0000,
        0.9216, 0.0000], dtype=torch.float64)"
176,0.6231617361534725,"tensor([0.9932, 0.9885, 0.9901, 0.9914, 0.9947, 0.9946, 0.9928, 0.0000, 0.9910,
        0.9917, 0.9871, 0.9893, 0.9935, 0.9909, 0.9975, 0.0000, 0.9938, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6256608191431534,"tensor([0.7605, 0.4762, 0.6216, 0.6454, 0.7190, 0.7958, 0.6579, 0.0000, 0.6531,
        0.8078, 0.6420, 0.6024, 0.8727, 0.4806, 0.4545, 0.0000, 0.8095, 0.0000,
        0.8448, 0.0000], dtype=torch.float64)"
177,0.6265570018441327,"tensor([0.9922, 0.9923, 0.9886, 0.9885, 0.9931, 0.9896, 0.9941, 0.0000, 0.9947,
        0.9901, 0.9858, 0.9861, 0.9940, 0.9916, 0.9898, 0.0000, 0.9861, 0.0000,
        0.9963, 0.0000], dtype=torch.float64)",1.5762346878792475,"tensor([0.7607, 0.2857, 0.6053, 0.6646, 0.7436, 0.7638, 0.6974, 0.0000, 0.6593,
        0.8115, 0.5823, 0.5941, 0.8846, 0.4821, 0.5217, 0.0000, 0.8065, 0.0000,
        0.8624, 0.0000], dtype=torch.float64)"
178,0.6177396542886675,"tensor([0.9961, 0.9981, 0.9960, 0.9927, 0.9950, 0.9929, 0.9965, 0.0000, 0.9968,
        0.9954, 0.9914, 0.9952, 0.9952, 0.9916, 0.9962, 0.0000, 0.9930, 0.0000,
        0.9970, 0.0000], dtype=torch.float64)",1.6612335501365292,"tensor([0.7534, 0.2105, 0.5476, 0.6606, 0.7317, 0.7826, 0.6494, 0.0000, 0.6392,
        0.7925, 0.5143, 0.5577, 0.8654, 0.4742, 0.5714, 0.0000, 0.7656, 0.0000,
        0.8649, 0.0000], dtype=torch.float64)"
179,0.6312350234823325,"tensor([0.9920, 0.9788, 0.9926, 0.9883, 0.9935, 0.9885, 0.9886, 0.0000, 0.9878,
        0.9897, 0.9871, 0.9877, 0.9899, 0.9922, 0.9834, 0.0000, 0.9894, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5981380129323421,"tensor([0.7471, 0.2727, 0.5714, 0.6425, 0.7320, 0.7345, 0.6707, 0.0000, 0.6804,
        0.7823, 0.4935, 0.6237, 0.8673, 0.5106, 0.5714, 0.0000, 0.8264, 0.0000,
        0.8704, 0.0000], dtype=torch.float64)"
180,0.6258440948923456,"tensor([0.9942, 0.9885, 0.9926, 0.9876, 0.9916, 0.9879, 0.9903, 0.0000, 0.9936,
        0.9938, 0.9900, 0.9946, 0.9940, 0.9863, 0.9885, 0.0000, 0.9868, 0.0000,
        0.9881, 0.0000], dtype=torch.float64)",1.5948027083017293,"tensor([0.7802, 0.1111, 0.6098, 0.6344, 0.7347, 0.7447, 0.6755, 0.0000, 0.6733,
        0.8167, 0.5783, 0.6593, 0.8727, 0.4565, 0.4878, 0.0000, 0.7172, 0.0000,
        0.8302, 0.0000], dtype=torch.float64)"
181,0.6227796010827572,"tensor([0.9932, 0.9865, 0.9901, 0.9903, 0.9950, 0.9921, 0.9948, 0.0000, 0.9936,
        0.9940, 0.9950, 0.9941, 0.9935, 0.9922, 0.9924, 0.0000, 0.9941, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5791199323043084,"tensor([0.7849, 0.3478, 0.5376, 0.6242, 0.7308, 0.7423, 0.6452, 0.0000, 0.6667,
        0.8063, 0.5846, 0.6250, 0.8704, 0.3913, 0.6383, 0.0000, 0.7752, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
182,0.6186481738003253,"tensor([0.9947, 0.9943, 0.9886, 0.9926, 0.9969, 0.9930, 0.9927, 0.0000, 0.9941,
        0.9940, 0.9971, 0.9946, 0.9994, 0.9909, 0.9949, 0.0000, 0.9927, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.5850296761225728,"tensor([0.7710, 0.2500, 0.6588, 0.6276, 0.7468, 0.7228, 0.6977, 0.0000, 0.6735,
        0.8347, 0.5882, 0.6136, 0.8991, 0.4889, 0.6190, 0.0000, 0.7812, 0.0000,
        0.8440, 0.0000], dtype=torch.float64)"
183,0.6202504935102345,"tensor([0.9946, 0.9923, 0.9936, 0.9919, 0.9939, 0.9924, 0.9952, 0.0000, 0.9957,
        0.9936, 0.9936, 0.9876, 0.9958, 0.9903, 0.9923, 0.0000, 0.9941, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.6117658399069579,"tensor([0.7477, 0.2353, 0.6265, 0.6844, 0.7602, 0.7657, 0.6839, 0.0000, 0.6667,
        0.8151, 0.5352, 0.5870, 0.8376, 0.4783, 0.4681, 0.0000, 0.8361, 0.0000,
        0.8142, 0.0000], dtype=torch.float64)"
184,0.6226485455215535,"tensor([0.9940, 0.9962, 0.9886, 0.9901, 0.9908, 0.9941, 0.9962, 0.0000, 0.9936,
        0.9945, 0.9886, 0.9925, 0.9905, 0.9915, 0.9924, 0.0000, 0.9930, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6123387605241202,"tensor([0.7670, 0.2353, 0.5743, 0.6518, 0.6316, 0.7216, 0.6974, 0.0000, 0.6055,
        0.8155, 0.6000, 0.5607, 0.8598, 0.4270, 0.5106, 0.0000, 0.7597, 0.0000,
        0.7931, 0.0000], dtype=torch.float64)"
185,0.6278836636109981,"tensor([0.9925, 0.9865, 0.9856, 0.9894, 0.9916, 0.9882, 0.9904, 0.0000, 0.9894,
        0.9924, 0.9914, 0.9930, 0.9917, 0.9883, 0.9949, 0.0000, 0.9887, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.6302802323523462,"tensor([0.7715, 0.1176, 0.6024, 0.6726, 0.6994, 0.7234, 0.6711, 0.0000, 0.6353,
        0.8327, 0.5789, 0.5895, 0.8421, 0.4681, 0.4889, 0.0000, 0.7727, 0.0000,
        0.8276, 0.0000], dtype=torch.float64)"
186,0.6209765942710451,"tensor([0.9946, 0.9885, 0.9926, 0.9918, 0.9939, 0.9924, 0.9931, 0.0000, 0.9925,
        0.9975, 0.9950, 0.9920, 0.9958, 0.9890, 0.9962, 0.0000, 0.9901, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5845609498255462,"tensor([0.7770, 0.2105, 0.7000, 0.6228, 0.7123, 0.7437, 0.6541, 0.0000, 0.7000,
        0.8285, 0.5833, 0.6429, 0.8800, 0.4792, 0.5581, 0.0000, 0.7391, 0.0000,
        0.8598, 0.0000], dtype=torch.float64)"
187,0.618450399044327,"tensor([0.9936, 0.9923, 0.9931, 0.9936, 0.9954, 0.9930, 0.9955, 0.0000, 0.9957,
        0.9945, 0.9957, 0.9930, 0.9958, 0.9890, 0.9923, 0.0000, 0.9941, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.6098617998141687,"tensor([0.7468, 0.0000, 0.6353, 0.6899, 0.7020, 0.7152, 0.7018, 0.0000, 0.6222,
        0.7790, 0.5946, 0.6042, 0.8491, 0.5275, 0.5000, 0.0000, 0.7413, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
188,0.6208592179098323,"tensor([0.9941, 0.9865, 0.9876, 0.9919, 0.9946, 0.9913, 0.9924, 0.0000, 0.9957,
        0.9929, 0.9950, 0.9952, 0.9928, 0.9902, 0.9847, 0.0000, 0.9919, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6166127028974515,"tensor([0.7725, 0.1250, 0.6136, 0.6299, 0.7162, 0.7107, 0.6629, 0.0000, 0.6506,
        0.8092, 0.5679, 0.6452, 0.8130, 0.5581, 0.5714, 0.0000, 0.7042, 0.0000,
        0.8889, 0.0000], dtype=torch.float64)"
